YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/GssPOaj4Uic"", ""Link"")",GssPOaj4Uic,Episode 62,0:41:56,SB,10/23/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/reRnN34RqLo"", ""Link"")",reRnN34RqLo,Episode 63,0:42:14,SB,10/24/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/EWWpl1lqZOw"", ""Link"")",EWWpl1lqZOw,Episode 64,0:41:42,SB,10/26/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/TXYx4jz0XGg"", ""Link"")",TXYx4jz0XGg,Episode 65,0:40:53,SB,10/26/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/3CNHU_ENXUQ"", ""Link"")",3CNHU_ENXUQ,Episode 66,0:41:23,SB,10/29/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/lnJuUuQW5k4"", ""Link"")",lnJuUuQW5k4,Episode 67,0:42:17,SB,10/30/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/6CRQnddgbII"", ""Link"")",6CRQnddgbII,Episode 68,0:40:30,SB,10/31/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/VEaoXfTIy6c"", ""Link"")",VEaoXfTIy6c,Episode 69,0:40:06,SB,11/01/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/LffP3D8gsy0"", ""Link"")",LffP3D8gsy0,Episode 70,0:41:50,SB,11/02/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/rLbeQOJB-S0"", ""Link"")",rLbeQOJB-S0,Episode 71,0:41:18,SB,11/05/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/b3FzWcaQ6r4"", ""Link"")",b3FzWcaQ6r4,Episode 72,0:41:38,SB,11/06/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/l-QXV-7HeP8"", ""Link"")",l-QXV-7HeP8,Episode 73,0:41:36,SB,11/07/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/KpDTtSv5siA"", ""Link"")",KpDTtSv5siA,Episode 74,0:41:56,SB,11/08/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/JmnlcIrTzE4"", ""Link"")",JmnlcIrTzE4,Episode 75,0:41:51,SB,11/09/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/sjpHWG6G6GY"", ""Link"")",sjpHWG6G6GY,Episode 76,0:40:40,SB,11/12/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/53uPXlVFrC4"", ""Link"")",53uPXlVFrC4,The Big Earthquake of Santa Barbara,0:12:21,SB,11/12/1984,A,,1,1,kellycapwellrobinwright
"=HYPERLINK(""https://youtu.be/SWHQZqn8Mus"", ""Link"")",SWHQZqn8Mus,Episode 77,0:32:09,SB,11/13/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/fCMLDebUMu0"", ""Link"")",fCMLDebUMu0,Episode 78,0:42:16,SB,11/14/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/YWkdGRsZf2k"", ""Link"")",YWkdGRsZf2k,Episode 79,0:41:36,SB,11/15/1984,A,,1,1,santabarbaratvseries9139
