link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/JOF_-HcJChY"", ""Link"")",Carl's Redemption,10:42,AW,01/01/1993,A,P_13bc45bc,340,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/7lk5-kDYgm0"", ""Link"")",Carl's Redemption,10:07,AW,01/01/1993,A,P_13bc45bc,341,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/oV4UHvx7XUM"", ""Link"")",Carl's Redemption,10:56,AW,01/01/1993,A,P_13bc45bc,342,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/qIra6GBGsYM"", ""Link"")",Carl's Redemption,09:47,AW,01/01/1993,A,P_13bc45bc,343,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/dTrPiFAulao"", ""Link"")",Carl's Redemption,10:37,AW,01/01/1993,A,P_13bc45bc,344,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/Myd__VIgTSA"", ""Link"")",Carl's Redemption,10:54,AW,01/01/1993,A,P_13bc45bc,345,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/6f99a-72A_I"", ""Link"")",Carl's Redemption,10:20,AW,01/01/1993,A,P_13bc45bc,346,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/se3jsXvDzM4"", ""Link"")",Carl's Redemption,10:42,AW,01/01/1993,A,P_13bc45bc,347,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/W8aHTT_1kT8"", ""Link"")",Carl's Redemption,9:59,AW,01/01/1993,A,P_13bc45bc,348,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/w8RRUW3AOUI"", ""Link"")",Carl's Redemption,09:47,AW,01/01/1993,A,P_13bc45bc,349,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/uTkJzWf4_EM"", ""Link"")",Carl's Redemption,10:42,AW,01/01/1993,A,P_13bc45bc,350,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/evpMdpV2Y04"", ""Link"")",Carl's Redemption,10:08,AW,01/01/1993,A,P_13bc45bc,351,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/zwUc9bDTRdc"", ""Link"")",Carl's Redemption,10:31,AW,01/01/1993,A,P_13bc45bc,352,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/uAsawb5VtYU"", ""Link"")",Carl's Redemption,10:37,AW,01/01/1993,A,P_13bc45bc,353,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/I1fBWxTlDmc"", ""Link"")",Carl's Redemption,10:37,AW,01/01/1993,A,P_13bc45bc,354,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/I8jADwXdKOU"", ""Link"")",Carl's Redemption,10:52,AW,01/01/1993,A,P_13bc45bc,355,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/FE41H6LdHeU"", ""Link"")",Carl's Redemption,11:00,AW,01/01/1993,A,P_13bc45bc,356,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/r037cT4OP_o"", ""Link"")",Carl's Redemption,10:53,AW,01/01/1993,A,P_13bc45bc,357,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/om4K19RRm8k"", ""Link"")",Carl's Redemption,10:29,AW,01/01/1993,A,P_13bc45bc,358,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/V3YZ-6km-44"", ""Link"")",Carl's Redemption,10:36,AW,01/01/1993,A,P_13bc45bc,359,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/koaoj4wDrtg"", ""Link"")",Carl's Redemption,10:58,AW,01/01/1993,A,P_13bc45bc,360,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/X-6vaV7Tp0w"", ""Link"")",Carl's Redemption,10:17,AW,01/01/1993,A,P_13bc45bc,361,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/15i24HzzBZM"", ""Link"")",Carl's Redemption,10:21,AW,01/01/1993,A,P_13bc45bc,362,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/Zew0uig-Cgo"", ""Link"")",Carl's Redemption,09:56,AW,01/01/1993,A,P_13bc45bc,363,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/Xy92y2AnQbM"", ""Link"")",Carl's Redemption,10:54,AW,01/01/1993,A,P_13bc45bc,364,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/BEXCclqCZns"", ""Link"")",Carl's Redemption,09:27,AW,01/01/1993,A,P_13bc45bc,365,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/02OFx-sf05c"", ""Link"")",Carl's Redemption,9:58,AW,01/01/1993,A,P_13bc45bc,366,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/aQl_560N29E"", ""Link"")",Carl's Redemption,8:52,AW,01/01/1993,A,P_13bc45bc,367,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/7yniQPfvUEo"", ""Link"")",Carl's Redemption,10:40,AW,01/01/1993,A,P_13bc45bc,368,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/FmXIfRelPL8"", ""Link"")",Carl's Redemption,10:43,AW,01/01/1993,A,P_13bc45bc,369,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/ewIxhdP9qNs"", ""Link"")",Carl's Redemption,10:09,AW,01/01/1993,A,P_13bc45bc,370,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/YSYwKiJXJLI"", ""Link"")",Carl's Redemption,10:03,AW,01/01/1993,A,P_13bc45bc,371,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/PB3eLHqPzMM"", ""Link"")",Carl's Redemption,10:27,AW,01/01/1993,A,P_13bc45bc,372,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/YldGU_MmyWI"", ""Link"")",Carl's Redemption,09:16,AW,01/01/1993,A,P_13bc45bc,373,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/lHk_wrpW9j8"", ""Link"")",Carl's Redemption,09:58,AW,01/01/1993,A,P_13bc45bc,374,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/tvPh8amNu7U"", ""Link"")",Carl's Redemption,11:00,AW,01/01/1993,A,P_13bc45bc,375,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/ywchyglXkc0"", ""Link"")",Carl's Redemption,10:14,AW,01/01/1993,A,P_13bc45bc,376,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/NqB8T3--O0E"", ""Link"")",Carl's Redemption,9:27,AW,01/01/1993,A,P_13bc45bc,377,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/EDirgG1DcG8"", ""Link"")",Carl's Redemption,10:50,AW,01/01/1993,A,P_13bc45bc,378,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/pPwAmx-HPP0"", ""Link"")",Carl's Redemption,10:30,AW,01/01/1993,A,P_13bc45bc,379,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/L6JoOVVaYyg"", ""Link"")",Carl's Redemption,10:20,AW,01/01/1993,A,P_13bc45bc,380,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/DeOaa_NWcHc"", ""Link"")",Carl's Redemption,10:11,AW,01/01/1993,A,P_13bc45bc,381,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/e8h1m5278Xo"", ""Link"")",Carl's Redemption,09:53,AW,01/01/1993,A,P_13bc45bc,382,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/WHy-9dwo09M"", ""Link"")",Carl's Redemption,10:54,AW,01/01/1993,A,P_13bc45bc,383,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/OUR8HrNUgPo"", ""Link"")",Carl's Redemption,10:35,AW,01/01/1993,A,P_13bc45bc,384,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/RL8QInPZn24"", ""Link"")",Carl's Redemption,10:12,AW,01/01/1993,A,P_13bc45bc,385,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/e7ex4AhKRF8"", ""Link"")",Carl's Redemption,10:46,AW,01/01/1993,A,P_13bc45bc,386,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/IqbsNY1NWF8"", ""Link"")",Carl's Redemption,09:04,AW,01/01/1993,A,P_13bc45bc,387,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/Uq0fP3vWu1I"", ""Link"")",Carl's Redemption,10:40,AW,01/01/1993,A,P_13bc45bc,388,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/xtm8N6rjOIY"", ""Link"")",Carl's Redemption,10:52,AW,01/01/1993,A,P_13bc45bc,389,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/yNRpfLYoFoc"", ""Link"")",Carl's Redemption,9:44,AW,01/01/1993,A,P_13bc45bc,390,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/ZNT9ZF2U1Cw"", ""Link"")",Carl's Redemption,10:30,AW,01/01/1993,A,P_13bc45bc,391,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/yw7D6sgRsvw"", ""Link"")",Carl's Redemption,10:19,AW,01/01/1993,A,P_13bc45bc,392,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/-9_32cZc3UE"", ""Link"")",Carl's Redemption,10:27,AW,01/01/1993,A,P_13bc45bc,393,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/BKw0c9YboKU"", ""Link"")",Carl's Redemption,10:18,AW,01/01/1993,A,P_13bc45bc,394,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/ngHysNeRaMo"", ""Link"")",Carl's Redemption,10:36,AW,01/01/1993,A,P_13bc45bc,395,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/V1HAlFghLRI"", ""Link"")",Carl's Redemption,10:14,AW,01/01/1993,A,P_13bc45bc,396,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/n4cBcONySg4"", ""Link"")",Carl's Redemption,09:13,AW,01/01/1993,A,P_13bc45bc,397,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/QOCrsQm1-e4"", ""Link"")",Carl's Redemption,09:55,AW,01/01/1993,A,P_13bc45bc,398,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/2jOs5DPFQ6I"", ""Link"")",Carl's Redemption,10:57,AW,01/01/1993,A,P_13bc45bc,399,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/hGqm-4hcESI"", ""Link"")",Carl's Redemption,10:55,AW,01/01/1993,A,P_13bc45bc,400,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/5t0EWtl7T6w"", ""Link"")",Carl's Redemption,09:14,AW,01/01/1993,A,P_13bc45bc,401,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/3hlCC4CcBRk"", ""Link"")",Carl's Redemption,10:25,AW,01/01/1993,A,P_13bc45bc,402,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/_gyFl3yad08"", ""Link"")",Carl's Redemption,09:50,AW,01/01/1993,A,P_13bc45bc,403,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/J9s_R8EkmbA"", ""Link"")",Carl's Redemption,10:11,AW,01/01/1993,A,P_13bc45bc,404,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/ABzDS1lWuhA"", ""Link"")",Carl's Redemption,09:46,AW,01/01/1993,A,P_13bc45bc,405,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/o8O4-XgpWl0"", ""Link"")",Carl's Redemption,10:48,AW,01/01/1993,A,P_13bc45bc,406,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/AUn8VzqQb-4"", ""Link"")",Carl's Redemption,10:47,AW,01/01/1993,A,P_13bc45bc,407,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/p3lqWWtmLSE"", ""Link"")",Carl's Redemption,10:48,AW,01/01/1993,A,P_13bc45bc,408,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/kzF0l_8xgYk"", ""Link"")",Carl's Redemption,10:28,AW,01/01/1993,A,P_13bc45bc,409,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/hotJ781ydlU"", ""Link"")",Carl's Redemption,09:00,AW,01/01/1993,A,P_13bc45bc,410,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/l8e6pOKFZOk"", ""Link"")",Carl's Redemption,14:55,AW,01/01/1993,A,P_13bc45bc,411,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/LDRxYQ1qkvM"", ""Link"")",Carl's Redemption,13:28,AW,01/01/1993,A,P_13bc45bc,412,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/eexMPDwFCso"", ""Link"")",Carl's Redemption,13:38,AW,01/01/1993,A,P_13bc45bc,413,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/fuSAizeCJ1Q"", ""Link"")",Carl's Redemption,13:55,AW,01/01/1993,A,P_13bc45bc,414,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/aI2o9g5b6HA"", ""Link"")",Carl's Redemption,12:11,AW,01/01/1993,A,P_13bc45bc,415,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/Z5xBNE6CDOE"", ""Link"")",Carl's Redemption,14:01,AW,01/01/1993,A,P_13bc45bc,416,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/rjb8u51M1rM"", ""Link"")",Carl's Redemption,11:32,AW,01/01/1993,A,P_13bc45bc,417,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/jTRfuxClARA"", ""Link"")",Carl's Redemption,13:36,AW,01/01/1993,A,P_13bc45bc,418,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/1_WtS8tUFug"", ""Link"")",Carl's Redemption,14:58,AW,01/01/1993,A,P_13bc45bc,419,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/4MYunjjHaeQ"", ""Link"")",Carl's Redemption,13:43,AW,01/01/1993,A,P_13bc45bc,420,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/h-Db7mx68GQ"", ""Link"")",Carl's Redemption,13:28,AW,01/01/1993,A,P_13bc45bc,421,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/TiHqqSeJypk"", ""Link"")",Carl's Redemption,15:12,AW,01/01/1993,A,P_13bc45bc,422,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/HnK_D9lA0M8"", ""Link"")",Carl's Redemption,14:02,AW,01/01/1993,A,P_13bc45bc,423,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/UV8R8qXaxQo"", ""Link"")",Carl's Redemption,15:11,AW,01/01/1993,A,P_13bc45bc,424,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/WqNK7gN8CKc"", ""Link"")",Carl's Redemption,15:49,AW,01/01/1993,A,P_13bc45bc,425,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/rrPAuwsJTJc"", ""Link"")",Carl's Redemption,18:07,AW,01/01/1993,A,P_13bc45bc,426,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/XBU1oxcJhhU"", ""Link"")",Carl's Redemption,20:17,AW,01/01/1993,A,P_13bc45bc,427,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/Mbn_M6USfZo"", ""Link"")",Carl's Redemption,15:14,AW,01/01/1993,A,P_13bc45bc,428,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/vWncK_vFpCE"", ""Link"")",Carl's Redemption,15:29,AW,01/01/1993,A,P_13bc45bc,429,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/2blcLlrnbvY"", ""Link"")",Carl's Redemption,15:02,AW,01/01/1993,A,P_13bc45bc,430,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/zHRj23xOJIU"", ""Link"")",Carl's Redemption,14:46,AW,01/01/1993,A,P_13bc45bc,431,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/VSrHmPpLkcI"", ""Link"")",Episode,40:01,AW,01/19/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/xoQAQtjZL5E"", ""Link"")",Episode,41:40,AW,01/28/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/saHldjKZXCs"", ""Link"")",Episode,42:46,AW,02/03/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/bXQaRihWjbY"", ""Link"")",Episode clips January 4 to February 9,01:42:18,AW,02/04/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/0M3CmwkTJII"", ""Link"")",Episode,42:48,AW,02/05/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/W0WwMpNPVho"", ""Link"")",Clips of Christy and Douglas Carson,58:20,AW,02/05/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/KH3bNxz_nqk"", ""Link"")",Promo,0:30,AW,02/07/1993,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/0djXU9tvW3o"", ""Link"")",Episode,1:00:50,AW,2/11/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/15Kt174alQk"", ""Link"")",Episode,42:45,AW,02/12/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/vsRm9WycskM"", ""Link"")",Episode clips February 12-26,01:43:17,AW,02/12/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/0WzU-nVFuzI"", ""Link"")",Ada Dies,9:01,AW,02/26/1993,A,P_e63ff015,1,6,anotherworldlover
"=HYPERLINK(""https://youtu.be/dsXkW26NtvU"", ""Link"")",Ada Dies,10:17,AW,02/26/1993,A,P_e63ff015,2,6,anotherworldlover
"=HYPERLINK(""https://youtu.be/1q8JheXzaM4"", ""Link"")",Ada Dies,10:34,AW,02/26/1993,A,P_e63ff015,3,6,anotherworldlover
"=HYPERLINK(""https://youtu.be/pNG4uEJeRGM"", ""Link"")",Ada Dies,09:38,AW,02/26/1993,A,P_e63ff015,4,6,anotherworldlover
"=HYPERLINK(""https://youtu.be/ShutKNJ2pIU"", ""Link"")",Ada Dies,10:42,AW,02/26/1993,A,P_e63ff015,5,6,anotherworldlover
"=HYPERLINK(""https://youtu.be/Fx-umkW2X0U"", ""Link"")",Ada Dies,10:17,AW,02/26/1993,A,P_e63ff015,6,6,anotherworldlover
"=HYPERLINK(""https://youtu.be/kkorv2Kbnc4"", ""Link"")",Episode clips March 1-12,01:02:16,AW,03/01/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/SnOtHl0_Ues"", ""Link"")",Episode,42:30,AW,03/09/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/hQAU2pai7DI"", ""Link"")",Episode clips,11:03,AW,03/15/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/31UmMax2ku0"", ""Link"")",Episode clips,05:24,AW,03/17/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/lwfN6xgpnp0"", ""Link"")",Episode clips March 18-19,5:00,AW,03/18/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/m2RQ8EwAz_U"", ""Link"")",Episode clips,10:19,AW,03/22/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/T9BPNB4Jmf4"", ""Link"")",Episode,42:47,AW,03/24/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/D2Kut7vFWqk"", ""Link"")",Episode clips March 25 to April 1,22:14,AW,03/25/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/7pku7VMzOhY"", ""Link"")",Episode,42:38,AW,03/26/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/xOwtwFuYJhI"", ""Link"")",April 1993 - July 1993,30:10,AW,04/01/1993,A,P_369f157b,1,5,eddiedrueding
"=HYPERLINK(""https://youtu.be/cwlotLpMg2M"", ""Link"")",April 1993 - July 1993,30:29,AW,04/01/1993,A,P_369f157b,2,5,eddiedrueding
"=HYPERLINK(""https://youtu.be/gZgGLwDY-vc"", ""Link"")",April 1993 - July 1993,30:34,AW,04/01/1993,A,P_369f157b,3,5,eddiedrueding
"=HYPERLINK(""https://youtu.be/BQ-yr6jk-NE"", ""Link"")",April 1993 - July 1993,30:13,AW,04/01/1993,A,P_369f157b,4,5,eddiedrueding
"=HYPERLINK(""https://youtu.be/iFYB_C2Td2s"", ""Link"")",April 1993 - July 1993,02:26,AW,04/01/1993,A,P_369f157b,5,5,eddiedrueding
"=HYPERLINK(""https://youtu.be/N0oTOu7MgyY"", ""Link"")",Episode,43:05,AW,04/02/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/NS-dbkNexDA"", ""Link"")",Episode clips April 2-6,14:33,AW,04/02/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/QdsH97uStJQ"", ""Link"")",Episode,42:24,AW,04/06/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/k33XZlMdD08"", ""Link"")",Episode,42:36,AW,04/07/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/KZCebEBe5zU"", ""Link"")",Episode clips April 8-16,02:17:22,AW,04/08/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/7PR4nz71F8I"", ""Link"")",Partial Episode,20:03,AW,04/13/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/qJHGmDf2VoM"", ""Link"")",Partial Episode,23:06,AW,04/14/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/WS7zfZT4AnQ"", ""Link"")",Episode clips,22:11,AW,04/19/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/HYuYJ6bo-Uw"", ""Link"")",Episode clips,28:02,AW,04/20/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/Zjbjyzd57nM"", ""Link"")",Episode clips,20:18,AW,04/21/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/QEvuUE8HI8Y"", ""Link"")",Episode clips,07:18,AW,04/22/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/cm1FdGuo61E"", ""Link"")",Episode clips,17:01,AW,04/23/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/qgjudQ1Gw7A"", ""Link"")",Episode clips,14:39,AW,04/26/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/Dr0PexCI2bQ"", ""Link"")",Episode clips,23:09,AW,04/28/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/A6j3a_itvfg"", ""Link"")",Episode clips,16:45,AW,04/29/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/tsm91vInGFM"", ""Link"")",Episode clips,26:09,AW,04/30/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/MdmWUoKP7PQ"", ""Link"")",Episode clips,35:59,AW,05/04/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/qF9Y0_vbG-c"", ""Link"")",Episode clips,40:53,AW,05/05/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/KezzdG7y2j4"", ""Link"")",Episode,42:08,AW,05/06/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/cNwSgNP3vdY"", ""Link"")",Episode clips,27:08,AW,05/06/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/JTPF_uWLxeQ"", ""Link"")",Episode,42:39,AW,05/07/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/WCtX0cgtzSw"", ""Link"")",Episode clips,26:06,AW,05/07/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/yQt7m7CqVZI"", ""Link"")",Episode clips,19:31,AW,05/10/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/BeDc5PVdWis"", ""Link"")",Episode clips,15:54,AW,05/11/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/5CpbVMZPGx0"", ""Link"")",Another World snippets,7:33,AW,05/17/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/hb9R-ArHNMA"", ""Link"")",Another World snippets,19:41,AW,05/19/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/ztEYCvj-4fU"", ""Link"")",Franie and Cass wedding,05:00,AW,05/19/1993,A,P_255a6e51,1,5,veggieburgermeister
"=HYPERLINK(""https://youtu.be/VlSJ2vQqEM8"", ""Link"")",Franie and Cass wedding,9:59,AW,05/19/1993,A,P_255a6e51,2,5,veggieburgermeister
"=HYPERLINK(""https://youtu.be/rmKYyWsNdcI"", ""Link"")",Franie and Cass wedding,08:08,AW,05/19/1993,A,P_255a6e51,3,5,veggieburgermeister
"=HYPERLINK(""https://youtu.be/UIBrqbVUlFE"", ""Link"")",Franie and Cass wedding,7:22,AW,05/19/1993,A,P_255a6e51,4,5,veggieburgermeister
"=HYPERLINK(""https://youtu.be/XatRo_BZioI"", ""Link"")",Franie and Cass wedding,05:05,AW,05/19/1993,A,P_255a6e51,5,5,veggieburgermeister
"=HYPERLINK(""https://youtu.be/rjzz_DCTQDU"", ""Link"")",Episode clips May 20 to July 15,01:37:50,AW,05/20/1993,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/L1mrxIl743M"", ""Link"")",Murder on the Honeymoon Express,30:08,AW,05/20/1993,A,P_d65293bd,1,2,eddiedrueding
"=HYPERLINK(""https://youtu.be/DzMCRsS6yLo"", ""Link"")",Murder on the Honeymoon Express,15:20,AW,05/20/1993,A,P_d65293bd,2,2,eddiedrueding
"=HYPERLINK(""https://youtu.be/16fWNFpaYTI"", ""Link"")",Episode,42:46,AW,05/25/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/m2x2hbEiBjc"", ""Link"")",The Bronze Age,30:11,AW,06/01/1993,A,P_c514a51a,1,3,eddiedrueding
"=HYPERLINK(""https://youtu.be/_0By-dG3mdM"", ""Link"")",The Bronze Age,30:25,AW,06/01/1993,A,P_c514a51a,2,3,eddiedrueding
"=HYPERLINK(""https://youtu.be/Jc6nn3Pwd7Q"", ""Link"")",The Bronze Age,30:18,AW,06/01/1993,A,P_c514a51a,3,3,eddiedrueding
"=HYPERLINK(""https://youtu.be/FrAGKqn3RJk"", ""Link"")",The Bronze Age 2,30:05,AW,06/02/1993,A,P_8fe2c5a8,1,4,eddiedrueding
"=HYPERLINK(""https://youtu.be/XO5z6k_4kpI"", ""Link"")",The Bronze Age 2,30:29,AW,06/02/1993,A,P_8fe2c5a8,2,4,eddiedrueding
"=HYPERLINK(""https://youtu.be/FW6d81pqAQs"", ""Link"")",The Bronze Age 2,30:07,AW,06/02/1993,A,P_8fe2c5a8,3,4,eddiedrueding
"=HYPERLINK(""https://youtu.be/6wk_gBRPx_U"", ""Link"")",The Bronze Age 2,02:26,AW,06/02/1993,A,P_8fe2c5a8,4,4,eddiedrueding
"=HYPERLINK(""https://youtu.be/2_uT4ZWB1o0"", ""Link"")",The Bronze Age 3,02:03:39,AW,06/03/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/3W6ryWF-Gx8"", ""Link"")",July 1993 - November 1993,30:08,AW,07/01/1993,A,P_27381e27,1,5,eddiedrueding
"=HYPERLINK(""https://youtu.be/7OCDNcMNuw4"", ""Link"")",July 1993 - November 1993,30:18,AW,07/01/1993,A,P_27381e27,2,5,eddiedrueding
"=HYPERLINK(""https://youtu.be/JTOAAWT88Aw"", ""Link"")",July 1993 - November 1993,30:48,AW,07/01/1993,A,P_27381e27,3,5,eddiedrueding
"=HYPERLINK(""https://youtu.be/GA76r1bP5uo"", ""Link"")",July 1993 - November 1993,30:15,AW,07/01/1993,A,P_27381e27,4,5,eddiedrueding
"=HYPERLINK(""https://youtu.be/CyQqv5f_F3k"", ""Link"")",July 1993 - November 1993,02:26,AW,07/01/1993,A,P_27381e27,5,5,eddiedrueding
"=HYPERLINK(""https://youtu.be/VqsC5nO6gmY"", ""Link"")",Another World snippets,9:35,AW,07/16/1993,A,,1,1,chase4everchase
