YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/VFeEnEfU8tk"", ""Link"")",VFeEnEfU8tk,Episode,0:39:48,GL,03/08/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/MLFxKS-cTcY"", ""Link"")",MLFxKS-cTcY,Episode,0:38:02,GL,03/08/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/hmj5WEztz5A"", ""Link"")",hmj5WEztz5A,full episode,0:35:41,GL,03/09/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/eUp-1atqmXA"", ""Link"")",eUp-1atqmXA,Episode,0:39:27,GL,03/09/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/stIcMe0ahlE"", ""Link"")",stIcMe0ahlE,Episode,0:35:36,GL,03/09/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/-Qh6wi9zsf0"", ""Link"")",-Qh6wi9zsf0,full episode,0:33:18,GL,03/10/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/8AbcJoXN3NA"", ""Link"")",8AbcJoXN3NA,Episode,0:33:18,GL,03/10/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/NblmH_JFKuY"", ""Link"")",NblmH_JFKuY,full episode,0:36:26,GL,03/13/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/TVe-HKvEbgI"", ""Link"")",TVe-HKvEbgI,Episode,0:38:53,GL,03/13/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/HwNcCDo-XSw"", ""Link"")",HwNcCDo-XSw,Episode,0:36:26,GL,03/13/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/CuZYFI2q0gw"", ""Link"")",CuZYFI2q0gw,Episode,0:39:33,GL,03/14/2000,A,,1,1,blakemarler
