id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/GMKweWtDLTI"", ""Link"")",Episode,20:54,PC,01/14/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/gF2rJ9DpEsw"", ""Link"")",Episode,20:55,PC,01/15/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/KhP7lSiM9qE"", ""Link"")",Episode,20:52,PC,01/16/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/1-7aO8Pzl3Y"", ""Link"")",Episode,20:54,PC,01/19/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/lXsLkG-o0YM"", ""Link"")",Episode,20:56,PC,01/20/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/_UnyeDyMzU8"", ""Link"")",Episode,20:55,PC,01/21/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/EbkMkaxr_E4"", ""Link"")",Episode,20:54,PC,01/22/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/y_9fD-8VFU8"", ""Link"")",Episode,20:56,PC,01/23/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/ZR4RK77Wyio"", ""Link"")",Episode,20:55,PC,01/26/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/faRGagjsCcw"", ""Link"")",Episode,20:54,PC,01/27/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/v2hSaorHHGs"", ""Link"")",Episode,20:54,PC,01/28/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/oR5RMWncl04"", ""Link"")",Episode,20:55,PC,01/29/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/4QO2KCMs2p0"", ""Link"")",Episode,21:00,PC,01/30/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/piACr9Zrjws"", ""Link"")",Episode,20:54,PC,02/02/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/rJnhoJRwNx4"", ""Link"")",Episode,20:55,PC,02/03/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/hwwAvfzpcME"", ""Link"")",Episode,20:54,PC,02/04/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/cbWLexXg2eM"", ""Link"")",Episode,20:54,PC,02/05/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/i0bYYcVPD3Y"", ""Link"")",Episode,20:57,PC,02/06/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/b48UYdKbYE4"", ""Link"")",Episode,20:54,PC,02/09/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/O5cbFTM6D-s"", ""Link"")",Episode,20:56,PC,02/10/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/NUObLYw-Hpo"", ""Link"")",Episode,20:54,PC,02/11/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/g89WqnuSELY"", ""Link"")",Episode,20:52,PC,02/12/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/TFQ-bCsOUfM"", ""Link"")",Episode,20:54,PC,02/13/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/LIOMRvP9RAY"", ""Link"")",Episode,20:54,PC,02/16/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/5E03cEnWe_U"", ""Link"")",Episode,20:55,PC,02/17/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/AK7wYhOKRBI"", ""Link"")",Episode,20:54,PC,02/18/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/_nYulghidgQ"", ""Link"")",Episode,20:55,PC,02/19/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/JyQwq56cLng"", ""Link"")",Episode,20:56,PC,02/20/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/v-z9WhqEl88"", ""Link"")",Episode,21:01,PC,02/23/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/v5Wp2zuRKNw"", ""Link"")",Episode,20:54,PC,02/24/1998,A,,1,1,portcharles2013
