YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/YtZ80fP_5h8"", ""Link"")",YtZ80fP_5h8,Episode,0:21:40,EDGE,07/09/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/7IxExb1TeL8"", ""Link"")",7IxExb1TeL8,Episode,0:21:27,EDGE,07/10/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/Yk6mCtouXSk"", ""Link"")",Yk6mCtouXSk,Episode,0:21:34,EDGE,07/13/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/Ikfues-96Qg"", ""Link"")",Ikfues-96Qg,Episode,0:22:26,EDGE,07/14/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/77HgyXrSYUY"", ""Link"")",77HgyXrSYUY,Episode,0:21:37,EDGE,07/15/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/Ef-97WD72SI"", ""Link"")",Ef-97WD72SI,Episode,0:24:06,EDGE,07/16/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/F18rolbmBZ0"", ""Link"")",F18rolbmBZ0,Episode,0:21:05,EDGE,07/17/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/H9wCntlXSrE"", ""Link"")",H9wCntlXSrE,Episode,0:21:22,EDGE,07/20/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/tRIuwlsSymo"", ""Link"")",tRIuwlsSymo,Episode,0:21:01,EDGE,07/21/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/RLHZJKOmNas"", ""Link"")",RLHZJKOmNas,Episode,0:21:31,EDGE,07/22/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/D6oxUL6JbyU"", ""Link"")",D6oxUL6JbyU,Episode,0:21:30,EDGE,07/23/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/z4HvWTT4bC4"", ""Link"")",z4HvWTT4bC4,Episode,0:21:35,EDGE,07/24/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/4lv9L5crKhU"", ""Link"")",4lv9L5crKhU,Episode content,0:08:24,EDGE,07/27/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/gzdxgSh4mZA"", ""Link"")",gzdxgSh4mZA,Episode,0:21:40,EDGE,07/28/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/FBcQhQ84WeM"", ""Link"")",FBcQhQ84WeM,Episode,0:21:39,EDGE,07/29/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/xisFFzS1ZZo"", ""Link"")",xisFFzS1ZZo,Episode,0:21:35,EDGE,07/30/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/wNAngsbJNdM"", ""Link"")",wNAngsbJNdM,Episode,0:20:59,EDGE,07/31/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/v6mQDuEkcL8"", ""Link"")",v6mQDuEkcL8,Episode,0:21:33,EDGE,08/03/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/BB2Fsd0L_p4"", ""Link"")",BB2Fsd0L_p4,Episode,0:21:42,EDGE,08/04/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/RPVk54Zoqrw"", ""Link"")",RPVk54Zoqrw,Episode,0:22:00,EDGE,08/05/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/_cYFVnvAVsA"", ""Link"")",_cYFVnvAVsA,Episode,0:21:41,EDGE,08/06/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/P2N_fWxQVdw"", ""Link"")",P2N_fWxQVdw,Episode,0:21:25,EDGE,08/07/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/6SQzco7_B_o"", ""Link"")",6SQzco7_B_o,Episode,0:23:46,EDGE,08/10/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/aV0WDSSc1qo"", ""Link"")",aV0WDSSc1qo,Episode,0:21:34,EDGE,08/11/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/c9BLKHqu8ts"", ""Link"")",c9BLKHqu8ts,Episode,0:21:39,EDGE,08/12/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/llTaTHQMXc0"", ""Link"")",llTaTHQMXc0,Episode,0:21:34,EDGE,08/13/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/dLGfkWPJIpw"", ""Link"")",dLGfkWPJIpw,Episode,0:21:40,EDGE,08/14/1981,A,,1,1,theedgeofnightman
