YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/6UXPRW90uno"", ""Link"")",6UXPRW90uno,Late December 1978,0:11:44,GH,12/18/1978,A,P_5a9cc618,4,6,romabriere
"=HYPERLINK(""https://youtu.be/WOGrBTk2LX0"", ""Link"")",WOGrBTk2LX0,Late December 1978,0:14:54,GH,12/18/1978,A,P_5a9cc618,5,6,romabriere
"=HYPERLINK(""https://youtu.be/RtW1HfEo0gU"", ""Link"")",RtW1HfEo0gU,Late December 1978,0:13:29,GH,12/18/1978,A,P_5a9cc618,6,6,romabriere
"=HYPERLINK(""https://youtu.be/nlmlcWEe6cY"", ""Link"")",nlmlcWEe6cY,Heather Loses the Baby,0:10:53,GH,12/25/1978,A,,1,1,romabriere
"=HYPERLINK(""https://youtu.be/v7jfcmnq-jQ"", ""Link"")",v7jfcmnq-jQ,Rick/Lesley 1979 Late Summer The Death of Mrs. Kakorian,0:14:32,GH,01/01/1979,A,,1,1,romabriere
"=HYPERLINK(""https://youtu.be/PRwVAgKUCWA"", ""Link"")",PRwVAgKUCWA, Late 1979  The White Nightgown Scene,0:01:48,GH,01/01/1979,A,,1,1,romabriere
"=HYPERLINK(""https://youtu.be/uq6jC7Zn694"", ""Link"")",uq6jC7Zn694,Rick/Lesley 1979 Summer After Scotty and Lauras Wedding,0:12:39,GH,01/01/1979,A,,1,1,romabriere
"=HYPERLINK(""https://youtu.be/xc_7roe-3ig"", ""Link"")",xc_7roe-3ig,Rick/Lesley 1979  Dec - After AJs Birth,0:06:28,GH,01/01/1979,A,,1,1,romabriere
"=HYPERLINK(""https://youtu.be/eLbKVuK6bbc"", ""Link"")",eLbKVuK6bbc,Rick/Lesley RARE FIND,0:21:09,GH,01/01/1979,A,,1,1,romabriere
"=HYPERLINK(""https://youtu.be/dLYqsPHrpR8"", ""Link"")",dLYqsPHrpR8,ABC Promo,0:00:31,GH,1/1/1979,B,,1,1,rhsharp
"=HYPERLINK(""https://youtu.be/VDsGieSwYKM"", ""Link"")",VDsGieSwYKM,Jan 1979,0:13:32,GH,01/01/1979,A,P_7f6ae4ac,1,8,romabriere
"=HYPERLINK(""https://youtu.be/fvajD23W_Lc"", ""Link"")",fvajD23W_Lc,Jan 1979,0:13:04,GH,01/01/1979,A,P_7f6ae4ac,2,8,romabriere
"=HYPERLINK(""https://youtu.be/vhZEgvljeAc"", ""Link"")",vhZEgvljeAc,Jan 1979,0:15:00,GH,01/01/1979,A,P_7f6ae4ac,3,8,romabriere
"=HYPERLINK(""https://youtu.be/dBvtaWBgtV4"", ""Link"")",dBvtaWBgtV4,Jan 1979,0:15:12,GH,01/01/1979,A,P_7f6ae4ac,4,8,romabriere
