link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/osIlHWTzQ8U"", ""Link"")",Lucky and Liz 9-16-1998 'I Still Like How You Look Close Up',0:07:59,GH,09/16/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/J8JMfRRgGmw"", ""Link"")",Nikolas and Emily 9-17-1998 an,0:06:29,GH,09/22/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/bGWoYrIajGI"", ""Link"")","Lucky and Liz, Nik and Em 9-23-1998 'I Love It When You Go All Maternal On Me'",0:12:13,GH,09/23/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/uQ-zppkczXc"", ""Link"")",Lucky moves in with Liz,0:06:32,GH,09/24/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/k_O_4wLBkD4"", ""Link"")",Lucky and Liz 9-25-1998 Friends or In Love?,0:11:20,GH,09/25/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/TFVoaMcvryM"", ""Link"")",Liz and Lucky 'I Love Your Mouth,0:08:47,GH,09/28/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/LpcyovjX5g4"", ""Link"")","Lucky and Liz, Nik and Emily 9-28-1998 'I Love Your Mouth'",0:15:03,GH,09/28/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/tNrdkpOuwYo"", ""Link"")","Lucky, Liz, Nikolas, Emil",0:07:51,GH,09/30/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/4xu4bwikYR4"", ""Link"")",Liz points a gun at her rapist,0:06:11,GH,10/01/1998,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/8dA8XuqKUvI"", ""Link"")",Liz and Lucky Walk Through the Park,0:01:04,GH,10/01/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/B7S6kNuWOoo"", ""Link"")",Lucky and Liz 'Finally Living Up to My Name',0:06:15,GH,10/01/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/_b-pL8_TC7A"", ""Link"")",Lucky and Liz 10-6-1998 'I'd love to have a key',0:09:29,GH,10/06/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/KbnmTLVtv-w"", ""Link"")",Lucky Liz Emily Nikolas Go to New York,0:09:00,GH,10/07/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/OHHLgasPi5I"", ""Link"")","Emily, Nikolas, Laur",0:05:22,GH,10/12/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/SaT0xLWzE_w"", ""Link"")","Lucky, Liz, Em, and Nikola",0:11:26,GH,10/13/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/hj65xA35mZc"", ""Link"")","Em and Liz, Lucky and Nik 10-14-1998 'Lucky is the safest place I've ever known'",0:16:55,GH,10/14/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/A0PB-EtNddo"", ""Link"")",Lucky and Liz 10-16-1998 Waltz at the Studio,0:09:08,GH,10/16/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/iyAmFj7Nyvo"", ""Link"")","Lucky, Liz, Nikolas, Emil",0:14:43,GH,10/21/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/PTHv9RIyn2Y"", ""Link"")","Lucky, Laura, Stefan, Nikola",0:10:09,GH,10/23/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/wb3BEFrGEKQ"", ""Link"")",Lucky and Liz 10-27-1998 'You just being in the room helps everything',0:08:18,GH,10/27/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/ZywrEN5D9uQ"", ""Link"")","Lucky, Liz, Nikolas and Emil",0:10:58,GH,10/29/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/3S5vYvDcA5o"", ""Link"")",Lucky and Liz - Discovering the Rapist,0:14:23,GH,10/30/1998,A,P_4abcdc1c,1,2,jonobeckyll2
"=HYPERLINK(""https://youtu.be/OnC50RBBMHQ"", ""Link"")",Lucky and Liz - Discovering the Rapist,0:09:02,GH,10/30/1998,A,P_4abcdc1c,2,2,jonobeckyll2
"=HYPERLINK(""https://youtu.be/i7SQcMtpVso"", ""Link"")",Lucky and Liz 11-3-1998 The Girl Who Has Everything,0:11:28,GH,11/03/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/ryeqLG0M1c8"", ""Link"")",Nikolas and Emil,0:11:06,GH,11/03/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/hm2iPAJlnTw"", ""Link"")",Elizabeth's Birthda,0:10:32,GH,11/04/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/Ia_Z-rxujYU"", ""Link"")",Nikolas and Emil,0:11:20,GH,11/04/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/Lfgd8lmOxMY"", ""Link"")","Lucky and Liz 11-20-1998 'Welcome Home, Lucky'",0:06:22,GH,11/20/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/jXyXMLCD8Rs"", ""Link"")",Liz faces To,0:14:24,GH,11/24/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/k75-GCgb_0w"", ""Link"")",Lucky and Liz ~ My Gir,0:07:36,GH,11/25/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/rlbDeqcrI0E"", ""Link"")","Liz, Lucky, Emily and Nik prepare for Tom's tria",0:08:56,GH,12/02/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/L6syCAprB1w"", ""Link"")",Tom's Trial,0:12:54,GH,12/08/1998,A,P_2777ef2d,1,2,jonobeckyll2
"=HYPERLINK(""https://youtu.be/rNv6anSbHxw"", ""Link"")",Tom's Trial,0:11:34,GH,12/08/1998,A,P_2777ef2d,2,2,jonobeckyll2
"=HYPERLINK(""https://youtu.be/j3G-dGs5ZqY"", ""Link"")",Christmas,0:09:48,GH,12/24/1998,A,P_8ccd732a,1,5,ackgh73994
"=HYPERLINK(""https://youtu.be/0BDMwBY-3b8"", ""Link"")",Christmas,0:06:38,GH,12/24/1998,A,P_8ccd732a,2,5,ackgh73994
"=HYPERLINK(""https://youtu.be/Ez3qSq_INJ0"", ""Link"")",Christmas,0:09:21,GH,12/24/1998,A,P_8ccd732a,3,5,ackgh73994
"=HYPERLINK(""https://youtu.be/2kQ4wPqipCM"", ""Link"")",Christmas,0:09:11,GH,12/24/1998,A,P_8ccd732a,4,5,ackgh73994
"=HYPERLINK(""https://youtu.be/HCgcnHD-CS8"", ""Link"")",Christmas,0:03:28,GH,12/24/1998,A,P_8ccd732a,5,5,ackgh73994
"=HYPERLINK(""https://youtu.be/cBmpmYC_XPc"", ""Link"")",Liz and Lucky decorate a tree for Christmas,0:02:49,GH,12/25/1998,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/lNr_PRGx2OM"", ""Link"")",Liz and Lucky's first Christmas,0:05:15,GH,12/25/1998,A,P_51a86d23,1,2,gasux216
"=HYPERLINK(""https://youtu.be/-B_sLGAj-xs"", ""Link"")",Liz and Lucky's first Christmas,0:06:38,GH,12/25/1998,A,P_51a86d23,2,2,gasux216
"=HYPERLINK(""https://youtu.be/6mdPs3bVJSo"", ""Link"")","Liz, Lucky, Nikolas and Emily make New Year's plan",0:10:03,GH,12/30/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/y26-Hv4uiz0"", ""Link"")",Lucky and Liz New Year's Eve Auctio,0:08:53,GH,12/31/1998,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/XVqmJ8t91xE"", ""Link"")",Liz and Lucky Water Fight,0:03:02,GH,01/01/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/4-jKnXf33-o"", ""Link"")",Liz and Lucky tickle fight,0:03:06,GH,01/01/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/ehr4LUCKRV0"", ""Link"")",Liz and Lucky at Nikolas's new home,0:01:54,GH,01/01/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/p11_Emz0G7Q"", ""Link"")",Liz dreams of dancing with Lucky,0:01:47,GH,01/01/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/m1b0twp1lyo"", ""Link"")",Laura dreams of the future Liz and Lucky should've had,0:03:35,GH,01/01/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/FykMaAkVGE0"", ""Link"")","Liz, Jason, and Juan stop Emily from going to Puerto Rico",0:04:59,GH,01/01/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/qQ4wRHapafM"", ""Link"")",Liz tells Sonny he's not responsible for Lucky's death,0:04:22,GH,01/01/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/O12D7erJyfY"", ""Link"")",Lucky leaves Liz for Canada and then returns,0:01:16,GH,01/01/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/CsoC_2BnNOc"", ""Link"")",Liz and Lucky clear things up with Mr. Murty,0:08:17,GH,01/01/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/qMkl9SELI64"", ""Link"")",Liz sketches Lucky for college admissions,0:05:10,GH,01/01/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/pGT_tVJR4Sw"", ""Link"")",Lucky takes Liz to a church for her V-Day surprise,0:02:44,GH,01/01/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/JbzsYvjiJQE"", ""Link"")",Liz confides in Jason about Lucky on her 18th birthday,0:05:13,GH,01/01/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/6gOR3xejPm4"", ""Link"")",Lucky and Liz reunite on the docks,0:06:17,GH,01/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/0Oq_RxNtlMc"", ""Link"")",Lucky and Liz  - 'There'll never be another girl for me',0:14:14,GH,01/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/qlZQXPB3pXM"", ""Link"")",Lucky and Liz - Dress Shopping,0:08:47,GH,01/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/2Uer3wKQNRE"", ""Link"")",Lucky and Liz - sHolding Your Hand Is On My Top Ten List',0:08:10,GH,01/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/hgsUY0WmeB4"", ""Link"")",Liz helps Luke run Kelly's,0:14:25,GH,01/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/rXLASwL04v4"", ""Link"")",Lucky and Liz - 'Stay in My Life Forever',0:15:29,GH,01/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/qcOwXTYhCi0"", ""Link"")",Liz and Lucky open Kelly's,0:10:19,GH,01/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/Rb27uUM9LRg"", ""Link"")",Lucky and Liz - 'You two have what the whole world is looking for',0:04:26,GH,01/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/YOGI5mRLPHo"", ""Link"")",Lucky and Liz - 'I Found Your Love',0:08:41,GH,01/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/0BdEjdvpkr4"", ""Link"")",Lucky and Liz Return from New York,0:08:41,GH,01/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/N5d54SRO7l8"", ""Link"")",Liz and Emily talk,0:04:47,GH,01/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/MYvl25hyfjQ"", ""Link"")",nikolas and elizabeth fire,0:02:32,GH,01/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/m66i6RjMv-w"", ""Link"")",Liz and Nikolas meet Juan 1999,0:07:09,GH,01/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/lzKekHyoGso"", ""Link"")",Nikolas and Liz at the Nurses' Ball 1999,0:02:30,GH,01/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/125VtJmyWok"", ""Link"")",Lucky and Liz 'I Just Don't Want To Lose You',0:15:23,GH,01/04/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/S0lj5uyfK4A"", ""Link"")",Lucky and Liz'You're a Keeper',0:11:10,GH,01/06/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/zQRdmiXSqqY"", ""Link"")","Lucky and Liz - 'For me, it's you'",0:14:50,GH,01/11/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/e8gRzt7Bg_E"", ""Link"")",Lucky and Liz - 'You're just too beautiful',0:07:06,GH,01/12/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/sGb-NukXv7E"", ""Link"")",Lucky Brings Liz Gifts,0:07:14,GH,01/21/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/aoTgStsDH5k"", ""Link"")",Liz and Lucky Discuss Art Schoo,0:06:37,GH,01/27/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/vpFaljjfxHY"", ""Link"")",Liz and Lucky prepare for Valentine's Day,0:10:43,GH,02/13/1999,A,P_66900c92,1,2,gasux216
"=HYPERLINK(""https://youtu.be/b33_hu0WsOA"", ""Link"")",Liz and Lucky prepare for Valentine's Day,0:04:18,GH,02/13/1999,A,P_66900c92,2,2,gasux216
"=HYPERLINK(""https://youtu.be/T1SY6uvykz4"", ""Link"")",Liz throws Lucky a Valentine's Dance,0:05:25,GH,02/14/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/3k_Xm8yjQt4"", ""Link"")",Liz and Lucky Valentines Day Vows,0:08:21,GH,02/14/1999,A,P_5ce8140f,1,3,gasux216
"=HYPERLINK(""https://youtu.be/reI7XzJ0M3M"", ""Link"")",Liz and Lucky Valentines Day Vows,0:05:04,GH,02/14/1999,A,P_5ce8140f,2,3,gasux216
"=HYPERLINK(""https://youtu.be/IsLnTDrEsIU"", ""Link"")",Liz and Lucky Valentines Day Vows,0:05:04,GH,02/14/1999,A,P_5ce8140f,3,3,gasux216
"=HYPERLINK(""https://youtu.be/4_In_j2kpFI"", ""Link"")",Lucky and Liz Valentine's Day,0:15:06,GH,02/14/1999,A,P_cc0bf868,1,2,jonobeckyll2
"=HYPERLINK(""https://youtu.be/GaPlT4i6qEU"", ""Link"")",Lucky and Liz Valentine's Day,0:19:36,GH,02/14/1999,A,P_cc0bf868,2,2,jonobeckyll2
"=HYPERLINK(""https://youtu.be/3ha-0QDAAkw"", ""Link"")",Liz sketches portrait of Luck,0:05:08,GH,02/19/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/nCSBtNPs93U"", ""Link"")",Lucky tells Luke that Liz is 'The Best Thing That Ever Happened' 2-24-1999,0:05:51,GH,02/24/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/q0AvJp1ppUc"", ""Link"")",Lucky and Liz - Application and Imogene,0:05:22,GH,02/25/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/C6ZsZut-0Sc"", ""Link"")",Lucky Liz Discuss Sex and Fortune Cookie,0:08:47,GH,03/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/NwNIFua_2t4"", ""Link"")",Liz and Lucky - Still love me tomorrow,0:01:31,GH,3/1/1999,A,P_604f29cd,1,3,gasux216
"=HYPERLINK(""https://youtu.be/MOCCmSlRGIw"", ""Link"")",Liz and Lucky - Still love me tomorrow,0:03:23,GH,3/1/1999,A,P_604f29cd,2,3,gasux216
"=HYPERLINK(""https://youtu.be/xgwC6gyYq5Q"", ""Link"")",Liz and Lucky - Still love me tomorrow,0:00:52,GH,3/1/1999,A,P_604f29cd,3,3,gasux216
"=HYPERLINK(""https://youtu.be/fUgYEmZwk6I"", ""Link"")",Lucky and Liz Dancercis,0:10:07,GH,03/18/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/oc8BaBvdVOU"", ""Link"")",Lucky and Liz - Will You Still Love Me Tomorrow,0:13:51,GH,03/24/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/nYr5PrxBs7A"", ""Link"")",Luke and Lucky Remember Robert,0:05:58,GH,03/29/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/mpDdqGud4JA"", ""Link"")","Liz, Emily and Nikola",0:08:25,GH,03/31/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/I9z3akX4eKw"", ""Link"")",Lucky and Elizabeth 4-1-1999 April Fool's Day,0:04:19,GH,04/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/Trs2oEGamow"", ""Link"")","Emily, Lucky, Liz, Nikola",0:10:09,GH,04/05/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/n2UKKmTiM9U"", ""Link"")",Lucky and Liz 4-8-1999 Ready for a Little More Than Just Kissing,0:10:19,GH,04/08/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/6DqG3s3lAWc"", ""Link"")",Lucky and Elizabeth in New Yor,0:11:37,GH,04/09/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/XzoN5VADP_g"", ""Link"")",Lucky and Elizabeth in New York (Pt 2,0:08:24,GH,04/12/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/8sQFlGRvD2w"", ""Link"")","Lucky, Jason and Bobbi",0:06:56,GH,04/14/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/abFqu6w0L00"", ""Link"")",Lucky and Laura's last scenes before the fir,0:05:52,GH,04/15/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/jtjvEhDSdEw"", ""Link"")","Liz, Lucky, Nikolas and Emily - Dinner at Kelly'",0:04:15,GH,04/15/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/-Rm1pu_9PJs"", ""Link"")",Lucky and Li,0:17:59,GH,04/16/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/z7PN6oTiO5g"", ""Link"")",GH - The Fir,0:17:17,GH,04/19/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/5e1C8aTaZ-c"", ""Link"")","Elizabeth, Bobbie, Audre",0:16:29,GH,04/20/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/aX1oARZs2C4"", ""Link"")","Luke, Laura and Nikola",0:19:31,GH,04/20/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/pyzz3LGpVkU"", ""Link"")",Jason tells Emily and Carly about Lucky's deat,0:06:59,GH,04/21/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/qFV3N9pyLZo"", ""Link"")",Nikolas brings Liz Lucky's shir,0:10:55,GH,04/21/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/x9gV0e1XMjY"", ""Link"")","Liz, Emily and Nikola",0:11:08,GH,04/22/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/vRhyWNQNNio"", ""Link"")",Lucky's funera,0:20:53,GH,04/23/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/D4k8b37MSNM"", ""Link"")",Nikolas and Elizabeth at the churc,0:02:37,GH,04/26/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/GU--BCQPPB4"", ""Link"")","Liz, Nikolas, Lucky and Faiso",0:10:19,GH,04/29/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/VIB03hrfQcc"", ""Link"")",Liz and Nikola,0:06:51,GH,04/30/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/YGYTIgnOi-4"", ""Link"")","Liz, Nikolas, Lucky and Faiso",0:05:31,GH,05/03/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/KWBEGYRZwCk"", ""Link"")","Nikolas, Liz and Laur",0:10:27,GH,05/13/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/nPVunG_xlKM"", ""Link"")","Lucky and Liz 'I love you, too.....'",0:05:50,GH,05/20/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/AX7Kj0XqU38"", ""Link"")","Liz, Emily, Nikolas at the Quartermaines",0:08:30,GH,05/21/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/3QAoNwyCVSA"", ""Link"")","Nikolas, Liz, Luk",0:10:26,GH,06/02/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/yvXaB8bp3-E"", ""Link"")",Liz models her Nurses' Ball t-shirt for Nikola,0:01:59,GH,06/10/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/5Jb6e-Df8Mo"", ""Link"")",Nikolas asks Liz to the Nurses' Bal,0:03:13,GH,06/17/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/V7qN-rm9cGA"", ""Link"")",Liz and Nikolas 6-30-1999 Liz dreams of Lucky,0:08:12,GH,06/30/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/BQ5RCSqbgas"", ""Link"")",Nikolas and Liz Thumb Wa,0:05:18,GH,07/13/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/6nbzEyn45Ug"", ""Link"")",Nikolas kisses Liz,0:00:47,GH,08/01/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/Zd89WvA6hY4"", ""Link"")",Nikolas and Elizabeth dance at Kelly',0:08:49,GH,08/05/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/_Q7Sedck_G0"", ""Link"")",Liz misses Lucky and decide to rebel 8/26/1999,0:04:09,GH,08/26/1999,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/WwRxqf7qJuE"", ""Link"")",Liz misses Luck,0:05:57,GH,08/26/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/qHk-3RwtE0I"", ""Link"")",Bobbie Spencer Scenes,0:05:53,GH,10/29/1999,A,,1,1,ryanshope3316
"=HYPERLINK(""https://youtu.be/krMf3pNHcUY"", ""Link"")",Elizabeth's 18th Birthda,0:11:09,GH,11/01/1999,A,,1,1,jonobeckyll2
"=HYPERLINK(""https://youtu.be/UudxgAuit0I"", ""Link"")",Christmas,0:03:12,GH,12/24/1999,A,,1,1,ackgh73994
