link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/Fmh7qDOBWTU"", ""Link"")",David and Erica,0:16:05,AMC,01/11/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/AOyJ-p6ItKM"", ""Link"")",David and Erica,0:10:51,AMC,01/12/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/OX5ueGc0y0U"", ""Link"")",David and Erica,0:10:37,AMC,01/20/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/KPQ0EyzaYuA"", ""Link"")",David and Erica,0:09:14,AMC,01/21/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/DUxJu33jNJE"", ""Link"")",David and Erica,0:11:54,AMC,01/24/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/PqusHGOKWw8"", ""Link"")",David and Erica,0:07:00,AMC,01/31/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/cLgUrW31C9M"", ""Link"")",David and Erica,0:06:50,AMC,02/01/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/F7b6_mDiJXU"", ""Link"")",David and Erica,0:10:02,AMC,02/02/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/0H82oUjxJcY"", ""Link"")",David and Erica,0:09:00,AMC,02/03/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/glM-22iMvLM"", ""Link"")",David and Erica,0:12:30,AMC,02/04/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/I9SrIPVHGxc"", ""Link"")",David and Erica,0:20:42,AMC,02/07/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/FxePuKu12EM"", ""Link"")",David and Erica,0:04:43,AMC,02/08/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/bLFhjnD55Gg"", ""Link"")",David and Erica,0:13:46,AMC,02/10/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/zWYkAXHx9aY"", ""Link"")",David and Erica,0:13:50,AMC,02/18/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/HHHSsCU4_Jk"", ""Link"")",David and Erica,0:21:15,AMC,02/21/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/QUchYtaAI2o"", ""Link"")",David and Erica,0:12:08,AMC,02/29/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/bRHDCDxYFO0"", ""Link"")",David and Erica,0:13:09,AMC,03/01/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/I8Kfa9DVOVc"", ""Link"")",David and Erica,0:06:34,AMC,03/02/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/Oef7UBKkLso"", ""Link"")",David and Erica,0:15:22,AMC,03/03/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/IHnt7J4lSBc"", ""Link"")",David and Erica,0:38:03,AMC,03/06/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/syJm1qIKDKg"", ""Link"")",David and Erica,0:09:20,AMC,03/14/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/vZeZaeF1XgE"", ""Link"")",David and Erica,0:08:53,AMC,03/15/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/QA2OiaU33D8"", ""Link"")",Episode,0:38:40,AMC,04/04/2000,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/sSs2_CmMsNg"", ""Link"")",Episode,0:39:05,AMC,04/05/2000,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/d6NfNJOwQfM"", ""Link"")",Episode,0:39:09,AMC,04/06/2000,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/fvUVvGGEg8E"", ""Link"")",Episode,0:38:38,AMC,04/07/2000,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/WeKQQkcn_Jk"", ""Link"")",Episode,0:39:09,AMC,04/10/2000,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/MyCAJ8n3O8g"", ""Link"")",Episode,0:39:03,AMC,04/11/2000,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/abnKZ4t7tiY"", ""Link"")",Episode,0:38:00,AMC,09/08/2000,A,,1,1,edwynnsanchez
