link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/KFS2xQjA_r0"", ""Link"")",Ben and Viki Biker Honeymoon,9:56,OLTL,06/15/2000,A,P_74745f45,1,2,esarchive
"=HYPERLINK(""https://youtu.be/sBvqJoq2OxU"", ""Link"")",Ben and Viki Biker Honeymoon,9:45,OLTL,06/15/2000,A,P_74745f45,2,2,esarchive
"=HYPERLINK(""https://youtu.be/bEZn50VEkdw"", ""Link"")",Ben and Viki's Wedding Ceremony,08:24,OLTL,06/15/2000,A,P_98ea2533,1,2,esarchive
"=HYPERLINK(""https://youtu.be/WgegarFDSOw"", ""Link"")",Ben and Viki's Wedding Ceremony,7:56,OLTL,06/15/2000,A,P_98ea2533,2,2,esarchive
"=HYPERLINK(""https://youtu.be/oya24xtGSI4"", ""Link"")",Ben and Viki - Viki Tells Ben She is Leaving,08:08,OLTL,06/15/2000,A,P_a2241eb2,1,2,esarchive
"=HYPERLINK(""https://youtu.be/M3S5L_S0XxU"", ""Link"")",Ben and Viki - Viki Tells Ben She is Leaving,07:05,OLTL,06/15/2000,A,P_a2241eb2,2,2,esarchive
"=HYPERLINK(""https://youtu.be/k0H3uyQlzFM"", ""Link"")",Viki - Flying Tomatoes,08:08,OLTL,06/15/2000,A,P_cec73052,1,3,esarchive
"=HYPERLINK(""https://youtu.be/ArXiB5WRTjw"", ""Link"")",Viki - Flying Tomatoes,08:55,OLTL,06/15/2000,A,P_cec73052,2,3,esarchive
"=HYPERLINK(""https://youtu.be/eCmgHa6ThE4"", ""Link"")",Viki - Flying Tomatoes,8:40,OLTL,06/15/2000,A,P_cec73052,3,3,esarchive
"=HYPERLINK(""https://youtu.be/VBz4D46wBVs"", ""Link"")",Ben and Viki's Wedding Reception,6:16,OLTL,06/15/2000,A,P_e7449426,1,2,esarchive
"=HYPERLINK(""https://youtu.be/UNSF5RKPHLo"", ""Link"")",Ben and Viki's Wedding Reception,9:18,OLTL,06/15/2000,A,P_e7449426,2,2,esarchive
"=HYPERLINK(""https://youtu.be/XDbwVLntAx0"", ""Link"")",Episode,39:10,OLTL,06/16/2000,A,,1,1,edwynnsanchez
"=HYPERLINK(""https://youtu.be/xxXAReMaX4A"", ""Link"")",Opening Credits-B,00:34,OLTL,08/31/2000,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/ZqgiZiYhlKM"", ""Link"")",GH ending/OLTL opening scenes,4:39,OLTL,08/31/2000,A,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/OrBtphxvqnU"", ""Link"")",Previously On promo,00:52,OLTL,08/31/2000,A,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/N1ehCIJs4tk"", ""Link"")",Episode,39:40,OLTL,09/08/2000,A,,1,1,edwynnsanchez
"=HYPERLINK(""https://youtu.be/lZtYFd6Pm7Q"", ""Link"")",Episode - Tina and Cord Last Wedding and Final Episode,37:27,OLTL,11/15/2000,A,,1,1,ilovesoaps
"=HYPERLINK(""https://youtu.be/fWwG02wpDtU"", ""Link"")",Opening Credits-A(HD),00:33,OLTL,11/29/2000,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/svT2wJR78aM"", ""Link"")",Opening Credits-A,00:33,OLTL,12/14/2000,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/QzVmI4sebf8"", ""Link"")",Previously On promo,00:54,OLTL,12/21/2000,A,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/m0HADM9QHh4"", ""Link"")",Closing,00:45,OLTL,12/21/2000,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/W_CpPYOuORg"", ""Link"")",Opening Credits-A and B,01:04,OLTL,12/21/2000,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/Qx9MI_t2z4A"", ""Link"")",Previously On promo,00:54,OLTL,12/22/2000,A,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/6H5PfKOxmSk"", ""Link"")",Todd has a dream about his family,20:36,OLTL,12/22/2000,A,,1,1,ryanshope3316
"=HYPERLINK(""https://youtu.be/1DbpLqHE7SQ"", ""Link"")",Episode,39:09,OLTL,12/27/2000,A,,1,1,edwynnsanchez
"=HYPERLINK(""https://youtu.be/_Y1W4_0gcy0"", ""Link"")",Closing Credits,00:54,OLTL,12/29/2000,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/w34ClvUk5Bo"", ""Link"")",Opening Credits-A,00:54,OLTL,12/29/2000,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/R9tRKnJzsyw"", ""Link"")",Ben and Viki - Christmas and New Year's Eve 2000,09:38,OLTL,12/31/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/AIn_XHrLcXI"", ""Link"")",Bo and Sam,1:36,OLTL,01/01/2001,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/Eb8w-IYndYA"", ""Link"")",Brandon Routh,17:53,OLTL,01/01/2001,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/S_cj6pdsMrE"", ""Link"")",Closing Credits,0:53,OLTL,01/31/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/P7-iblH4uOI"", ""Link"")",Opening Credits-A,00:55,OLTL,01/31/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/_3zIU3ANr2Q"", ""Link"")",Episode,27:20,OLTL,02/13/2001,A,,1,1,edwynnsanchez
"=HYPERLINK(""https://youtu.be/T09xyBLpkds"", ""Link"")",Opening Credits-B,0:32,OLTL,02/23/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/XQ-RAxSUtdU"", ""Link"")",Opening Credits-A,01:02,OLTL,02/28/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/X7o-XEO9u6w"", ""Link"")",Opening Credits A,00:32,OLTL,03/08/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/PDVwTRnY_SE"", ""Link"")",Opening Credits-A(HQ),00:51,OLTL,03/16/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/_3gMHLLl594"", ""Link"")",Closing and Erika's 30th Anniversary,01:00,OLTL,03/16/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/4u4k2H803xw"", ""Link"")",Episode content,8:24,OLTL,03/16/2001,A,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/4ow80PhFMvs"", ""Link"")",Opening Credits-A,0:32,OLTL,03/16/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/yU9og69TbVc"", ""Link"")",Closing Credits,00:54,OLTL,03/19/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/RNP1r5CYo30"", ""Link"")",Opening Credits-B,0:57,OLTL,03/19/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/5f_0jmTaHS4"", ""Link"")",Closing Credits,00:54,OLTL,05/11/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/mLffG-C27IY"", ""Link"")",Opening Credits-A(Rare),00:58,OLTL,05/11/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/JXxYXl8Wz_c"", ""Link"")",Closing,00:48,OLTL,05/14/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/Vorp_KTBTI4"", ""Link"")",Previously On promo,0:55,OLTL,05/14/2001,A,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/p7u1sVnk87A"", ""Link"")",Opening Credits-A,0:33,OLTL,05/14/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/2N0D-ae02ZE"", ""Link"")",Opening Credits-A-1,0:33,OLTL,05/15/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/Rxdn-ZqU6C4"", ""Link"")",Closing,0:48,OLTL,05/15/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/ZfMt283kpBA"", ""Link"")",Previously On promo,00:55,OLTL,05/15/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/J0ggaJZFjJc"", ""Link"")",Opening Credits-A(Update),0:34,OLTL,05/15/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/PlaGcbD7dJA"", ""Link"")",Closing Credits,0:53,OLTL,05/16/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/HvAvdJGy-WI"", ""Link"")",Opening Credits-B(Major Update),0:55,OLTL,05/16/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/_UDO2WQRS2k"", ""Link"")",Closing Credits,00:53,OLTL,06/07/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/bw2Y48NyR7s"", ""Link"")",Previously On promo,00:56,OLTL,06/07/2001,A,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/9j1HNn4-MPE"", ""Link"")",Opening Credits-B,0:33,OLTL,06/07/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/Bk-Ttv6Zauo"", ""Link"")",Closing Credits,01:01,OLTL,06/08/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/08QikHKwxLo"", ""Link"")",Previously On promo,00:55,OLTL,06/08/2001,A,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/bId-rOwxWWE"", ""Link"")",Opening Credits-A,0:34,OLTL,06/08/2001,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/bcfSV8kchXU"", ""Link"")",Ben and Viki - Viki Asks Ben to Move In,4:59,OLTL,06/15/2001,A,,1,1,esarchive
