YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/1eVbkk8FT8E"", ""Link"")",1eVbkk8FT8E,Episode recordings - audio only,0:41:09,OLTL,7/18/1977,A,P_0a742f8b,3,5,artax84z
"=HYPERLINK(""https://youtu.be/HKYqQBulsQ4"", ""Link"")",HKYqQBulsQ4,Episode recordings - audio only,0:11:14,OLTL,7/18/1977,A,P_0a742f8b,4,5,artax84z
"=HYPERLINK(""https://youtu.be/7kA7yQPUWrg"", ""Link"")",7kA7yQPUWrg,Episode recordings - audio only,0:09:56,OLTL,7/18/1977,A,P_0a742f8b,5,5,artax84z
"=HYPERLINK(""https://youtu.be/ZsypkJUXTZE"", ""Link"")",ZsypkJUXTZE,Episode recordings - audio only,0:32:37,OLTL,7/25/1977,A,P_8edbe6d4,1,3,artax84z
"=HYPERLINK(""https://youtu.be/4zAMCcvG4mc"", ""Link"")",4zAMCcvG4mc,Episode recordings - audio only,0:45:57,OLTL,7/25/1977,A,P_8edbe6d4,2,3,artax84z
"=HYPERLINK(""https://youtu.be/Jm4Gl1VRYtc"", ""Link"")",Jm4Gl1VRYtc,Episode recordings - audio only,0:01:16,OLTL,7/25/1977,A,P_8edbe6d4,3,3,artax84z
"=HYPERLINK(""https://youtu.be/wH7qv_sXrm8"", ""Link"")",wH7qv_sXrm8,Episode recordings - audio only,0:44:13,OLTL,7/29/1977,A,P_9d97d6b9,1,2,artax84z
"=HYPERLINK(""https://youtu.be/GVq6Fqv9WgM"", ""Link"")",GVq6Fqv9WgM,Episode recordings - audio only,0:35:36,OLTL,7/29/1977,A,P_9d97d6b9,2,2,artax84z
"=HYPERLINK(""https://youtu.be/_eENrgcA7iI"", ""Link"")",_eENrgcA7iI,Episode recordings - audio only,0:34:30,OLTL,8/1/1977,A,P_e456f906,1,2,artax84z
"=HYPERLINK(""https://youtu.be/UdkRi4RC9i0"", ""Link"")",UdkRi4RC9i0,Episode recordings - audio only,0:45:19,OLTL,8/1/1977,A,P_e456f906,2,2,artax84z
"=HYPERLINK(""https://youtu.be/Mhex2T7Om1w"", ""Link"")",Mhex2T7Om1w,Episode recordings - audio only,0:37:22,OLTL,8/8/1977,A,P_fcc3ede7,1,3,artax84z
