YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/4SIyLnjjO0w"", ""Link"")",4SIyLnjjO0w,Episode content,0:09:09,OLTL,01/18/1984,A,P_795e54ea,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/xWwoFRkPNkw"", ""Link"")",xWwoFRkPNkw,Episode content,0:09:49,OLTL,01/18/1984,A,P_795e54ea,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/JwATi56Or0I"", ""Link"")",JwATi56Or0I,Episode content,0:09:21,OLTL,01/18/1984,A,P_795e54ea,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/JaRFa2SSA_8"", ""Link"")",JaRFa2SSA_8,Episode content,0:09:21,OLTL,01/18/1984,A,P_795e54ea,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/WrjBdRvSvW0"", ""Link"")",WrjBdRvSvW0,Episode content,0:07:29,OLTL,01/18/1984,A,P_795e54ea,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/lz9t1sIdEX0"", ""Link"")",lz9t1sIdEX0,Episode content,0:09:45,OLTL,01/26/1984,A,P_f5e3a15f,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/-BWZOFYPH0k"", ""Link"")",-BWZOFYPH0k,Episode content,0:09:54,OLTL,01/26/1984,A,P_f5e3a15f,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/xwP7e5TDdLY"", ""Link"")",xwP7e5TDdLY,Episode content,0:09:39,OLTL,01/26/1984,A,P_f5e3a15f,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/Vif9tCAtVfo"", ""Link"")",Vif9tCAtVfo,Episode content,0:08:33,OLTL,01/26/1984,A,P_f5e3a15f,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/ZYa7iWw1J64"", ""Link"")",ZYa7iWw1J64,Episode content,0:07:07,OLTL,01/26/1984,A,P_f5e3a15f,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/RgMh1L_S-V4"", ""Link"")",RgMh1L_S-V4,Episode content,0:09:53,OLTL,01/27/1984,A,P_be40408d,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/kZmhPj9Gab4"", ""Link"")",kZmhPj9Gab4,Episode content,0:09:11,OLTL,01/27/1984,A,P_be40408d,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/uWxV50uKkZM"", ""Link"")",uWxV50uKkZM,Episode content,0:09:49,OLTL,01/27/1984,A,P_be40408d,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/vmAoTsym3Oo"", ""Link"")",vmAoTsym3Oo,Episode content,0:09:52,OLTL,01/27/1984,A,P_be40408d,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/KmOXktMIlRg"", ""Link"")",KmOXktMIlRg,Episode content,0:05:58,OLTL,01/27/1984,A,P_be40408d,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/Ri3nnQE9Hpw"", ""Link"")",Ri3nnQE9Hpw,Tony Winner Christine Ebersole on One Life To Live,0:05:04,OLTL,6/1/1984,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/TfNZoB8zBzY"", ""Link"")",TfNZoB8zBzY,Promo,0:00:31,OLTL,08/01/1984,B,,1,1,mitch6225
"=HYPERLINK(""https://youtu.be/tFDj4a1eWLI"", ""Link"")",tFDj4a1eWLI,Episode content,0:09:27,OLTL,09/10/1984,A,P_685ab83b,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/uOPYR_TVsTM"", ""Link"")",uOPYR_TVsTM,Episode content,0:09:52,OLTL,09/10/1984,A,P_685ab83b,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/5lsEjaPAf70"", ""Link"")",5lsEjaPAf70,Episode content,0:09:21,OLTL,09/10/1984,A,P_685ab83b,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/bt4AeQdk7XI"", ""Link"")",bt4AeQdk7XI,Episode content,0:09:14,OLTL,09/10/1984,A,P_685ab83b,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/YM3kjufhly4"", ""Link"")",YM3kjufhly4,Episode content,0:07:10,OLTL,09/10/1984,A,P_685ab83b,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/wIGne63cNAw"", ""Link"")",wIGne63cNAw,Episode content,0:09:43,OLTL,09/12/1984,A,P_d8a73225,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/UjO-tCWRhcc"", ""Link"")",UjO-tCWRhcc,Episode content,0:09:31,OLTL,09/12/1984,A,P_d8a73225,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/qa3hAAvK0Gk"", ""Link"")",qa3hAAvK0Gk,Episode content,0:09:24,OLTL,09/12/1984,A,P_d8a73225,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/ZVMfkk9dfIg"", ""Link"")",ZVMfkk9dfIg,Episode content,0:07:10,OLTL,09/12/1984,A,P_d8a73225,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/3GyVP1spWv0"", ""Link"")",3GyVP1spWv0,Episode content,0:09:50,OLTL,09/12/1984,A,P_d8a73225,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/EIOO-5lTNDg"", ""Link"")",EIOO-5lTNDg,Episode content,0:09:33,OLTL,09/24/1984,A,P_2bf00698,1,4,hamiltonbernique
"=HYPERLINK(""https://youtu.be/PiEfz9FPP0o"", ""Link"")",PiEfz9FPP0o,Episode content,0:09:21,OLTL,09/24/1984,A,P_2bf00698,2,4,hamiltonbernique
"=HYPERLINK(""https://youtu.be/KY0tWpFoEKU"", ""Link"")",KY0tWpFoEKU,Episode content,0:10:00,OLTL,09/24/1984,A,P_2bf00698,3,4,hamiltonbernique
"=HYPERLINK(""https://youtu.be/yR8cvRMrkm8"", ""Link"")",yR8cvRMrkm8,Episode content,0:09:43,OLTL,09/24/1984,A,P_2bf00698,4,4,hamiltonbernique
"=HYPERLINK(""https://youtu.be/V4P63jajhIY"", ""Link"")",V4P63jajhIY,Episode content,0:09:56,OLTL,09/25/1984,A,P_77eab291,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/FIHZsLbIeF0"", ""Link"")",FIHZsLbIeF0,Episode content,0:09:22,OLTL,09/25/1984,A,P_77eab291,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/NSbXfyeiwaM"", ""Link"")",NSbXfyeiwaM,Episode content,0:09:47,OLTL,09/25/1984,A,P_77eab291,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/Hwtg0ScfuLY"", ""Link"")",Hwtg0ScfuLY,Episode content,0:09:47,OLTL,09/25/1984,A,P_77eab291,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/TJjLRQsJnks"", ""Link"")",TJjLRQsJnks,Episode content,0:06:27,OLTL,09/25/1984,A,P_77eab291,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/8JAnlaYalck"", ""Link"")",8JAnlaYalck,Episode content,0:09:34,OLTL,09/26/1984,A,P_16c4efef,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/SSXbj3C1XUA"", ""Link"")",SSXbj3C1XUA,Episode content,0:09:48,OLTL,09/26/1984,A,P_16c4efef,2,5,hamiltonbernique
